series_index,group_tag,query_tag,label_tag,sample_count
3532,3,144,83,2003
3533,3,144,86,2017
3534,3,152,7,2012
3535,3,152,23,2016
3536,3,152,43,2016
3537,3,152,64,2016
3538,3,152,83,2003
3539,3,152,86,2017
3540,3,243,7,2012
3541,3,243,23,2016
3542,3,243,43,2016
3543,3,243,64,2016
3544,3,243,83,2003
3545,3,243,86,2017
3546,3,244,7,2012
3547,3,244,23,2016
3548,3,244,43,2016
3549,3,244,64,2016
3550,3,244,83,2003
3551,3,244,86,2017
3552,3,848,7,2012
3553,3,848,23,2016
3554,3,848,43,2016
3555,3,848,64,2016
3556,3,848,83,2003
3557,3,848,86,2017
3558,3,785,7,2012
3559,3,785,23,2016
3560,3,785,43,2016
3561,3,785,64,2016
3562,3,785,83,2003
3563,3,785,86,2017
3564,3,820,7,2012
3565,3,820,23,2016
3566,3,820,43,2016
3567,3,820,64,2016
3568,3,820,83,2003
3569,3,820,86,2017
3570,3,621,7,2012
3571,3,621,23,2016
3572,3,621,43,2016
3573,3,621,64,2016
3574,3,621,83,2003
3575,3,621,86,2017
3576,3,117,7,2017
3577,3,117,23,2017
3578,3,117,43,2017
3579,3,117,64,2017
3580,3,117,83,2017
3581,3,117,86,2017
3582,3,117,87,2017
3583,3,516,7,2017
3584,3,516,23,2017
3585,3,516,43,2017
3586,3,516,64,2017
3587,3,516,83,2015
3588,3,516,86,2017
3589,3,516,87,2014
3590,3,1116,7,2017
3591,3,1116,23,2017
3592,3,1116,43,2017
3593,3,1116,64,2017
3594,3,1116,83,2017
3595,3,1116,86,2017
3596,3,1116,87,2017
3597,3,418,7,2017
3598,3,418,23,2017
3599,3,418,43,2017
3600,3,418,64,2017
3601,3,418,83,2015
3602,3,418,86,2017
3603,3,418,87,2014
3604,3,821,7,2017
3605,3,821,23,2017
3606,3,821,43,2017
3607,3,821,64,2017
3608,3,821,83,2017
3609,3,821,86,2017
3610,3,821,87,2017
3611,3,526,7,2017
3612,3,526,23,2017
3613,3,526,43,2017
3614,3,526,64,2017
3615,3,526,83,2015
3616,3,526,86,2017
3617,3,526,87,2014
3618,3,57,7,2012
3619,3,57,23,2016
3620,3,57,43,2016
3621,3,57,64,2016
3622,3,57,83,2003
3623,3,57,86,2017
3624,3,786,7,2012
3625,3,786,23,2016
3626,3,786,43,2016
3627,3,786,64,2016
3628,3,786,83,2003
3629,3,786,86,2017
3630,3,432,7,2012
3631,3,432,23,2016
3632,3,432,43,2016
3633,3,432,64,2016
3634,3,432,83,2003
3635,3,432,86,2017
3636,3,510,7,2013
3637,3,510,23,2016
3638,3,510,43,2016
3639,3,510,64,2016
3640,3,510,83,2010
3641,3,510,86,2017
3642,3,764,7,2013
3643,3,764,23,2016
3644,3,764,43,2016
3645,3,764,64,2016
3646,3,764,83,2010
3647,3,764,86,2017
3648,3,322,7,2013
3649,3,322,23,2016
3650,3,322,43,2016
3651,3,322,64,2016
3652,3,322,83,2010
3653,3,322,86,2017
3654,3,634,7,2013
3655,3,634,23,2016
3656,3,634,43,2016
3657,3,634,64,2016
3658,3,634,83,2010
3659,3,634,86,2017
3660,3,28,7,2013
3661,3,28,23,2016
3662,3,28,43,2016
3663,3,28,64,2016
3664,3,28,83,2010
3665,3,28,86,2017
3666,3,950,7,2013
3667,3,950,23,2016
3668,3,950,43,2016
3669,3,950,64,2016
3670,3,950,83,2010
3671,3,950,86,2017
3672,3,942,7,2017
3673,3,942,23,2017
3674,3,942,43,2017
3675,3,942,64,2017
3676,3,942,83,2017
3677,3,942,86,2017
3678,3,942,87,2017
3679,3,358,7,2017
3680,3,358,23,2017
3681,3,358,43,2017
3682,3,358,64,2017
3683,3,358,83,2017
3684,3,358,86,2017
3685,3,358,87,2014
3686,3,835,7,2013
3687,3,835,23,2016
3688,3,835,43,2016
3689,3,835,64,2016
3690,3,835,83,2010
3691,3,835,86,2017
3692,3,525,7,2013
3693,3,525,23,2016
3694,3,525,43,2016
3695,3,525,64,2016
3696,3,525,83,2010
3697,3,525,86,2017
3698,3,703,7,2013
3699,3,703,23,2016
3700,3,703,43,2016
3701,3,703,64,2016
3702,3,703,83,2010
3703,3,703,86,2017
3704,3,1007,7,2013
3705,3,1007,23,2016
3706,3,1007,43,2016
3707,3,1007,64,2016
3708,3,1007,83,2010
3709,3,1007,86,2017
3710,3,502,7,2013
3711,3,502,23,2016
3712,3,502,43,2016
3713,3,502,64,2016
3714,3,502,83,2010
3715,3,502,86,2017
3716,3,408,7,2013
3717,3,408,23,2016
3718,3,408,43,2016
3719,3,408,64,2016
3720,3,408,83,2010
3721,3,408,86,2017
3722,3,868,7,2012
3723,3,868,23,2016
3724,3,868,43,2016
3725,3,868,64,2016
3726,3,868,83,2010
3727,3,868,86,2017
3728,3,799,7,2012
3729,3,799,23,2016
3730,3,799,43,2016
3731,3,799,64,2016
3732,3,799,83,2010
3733,3,799,86,2017
3734,3,561,7,2012
3735,3,561,23,2016
3736,3,561,43,2016
3737,3,561,64,2016
3738,3,561,83,2010
3739,3,561,86,2017
3740,3,275,7,2012
3741,3,275,23,2016
3742,3,275,43,2016
3743,3,275,64,2016
3744,3,275,83,2010
3745,3,275,86,2017
3746,3,182,7,2012
3747,3,182,23,2016
3748,3,182,43,2016
3749,3,182,64,2016
3750,3,182,83,2010
3751,3,182,86,2017
3752,3,264,7,2012
3753,3,264,23,2016
3754,3,264,43,2016
3755,3,264,64,2016
3756,3,264,83,2010
3757,3,264,86,2017
3758,3,599,7,2012
3759,3,599,23,2016
3760,3,599,43,2016
3761,3,599,64,2016
3762,3,599,83,2010
3763,3,599,86,2017
3764,3,270,7,2012
3765,3,270,23,2016
3766,3,270,43,2016
3767,3,270,64,2016
3768,3,270,83,2010
3769,3,270,86,2017
3770,3,434,7,2012
3771,3,434,23,2016
3772,3,434,43,2016
3773,3,434,64,2016
3774,3,434,83,2010
3775,3,434,86,2017
3776,3,870,7,2012
3777,3,870,23,2016
3778,3,870,43,2016
3779,3,870,64,2016
3780,3,870,83,2010
3781,3,870,86,2017
3782,3,174,7,2012
3783,3,174,23,2016
3784,3,174,43,2016
3785,3,174,64,2016
3786,3,174,83,2010
3787,3,174,86,2017
3788,3,1030,7,2012
3789,3,1030,23,2016
3790,3,1030,43,2016
3791,3,1030,64,2016
3792,3,1030,83,2010
3793,3,1030,86,2017
3794,3,40,7,2012
3795,3,40,23,2016
3796,3,40,43,2016
3797,3,40,64,2016
3798,3,40,83,2010
3799,3,40,86,2017
3800,3,122,7,2012
3801,3,122,23,2016
3802,3,122,43,2016
3803,3,122,64,2016
3804,3,122,83,2010
3805,3,122,86,2017
3806,3,709,7,2012
3807,3,709,23,2016
3808,3,709,43,2016
3809,3,709,64,2016
3810,3,709,83,2010
3811,3,709,86,2017
3812,3,818,7,2012
3813,3,818,23,2016
3814,3,818,43,2016
3815,3,818,64,2016
3816,3,818,83,2010
3817,3,818,86,2017
3818,3,808,7,2012
3819,3,808,23,2016
3820,3,808,43,2016
3821,3,808,64,2016
3822,3,808,83,2010
3823,3,808,86,2017
3824,3,895,7,2012
3825,3,895,23,2016
3826,3,895,43,2016
3827,3,895,64,2016
3828,3,895,83,2010
3829,3,895,86,2017
3830,3,420,7,2012
3831,3,420,23,2016
3832,3,420,43,2016
3833,3,420,64,2016
3834,3,420,83,2010
3835,3,420,86,2017
3836,3,830,7,2012
3837,3,830,23,2016
3838,3,830,43,2016
3839,3,830,64,2016
3840,3,830,83,2010
3841,3,830,86,2017
3842,3,1128,7,2012
3843,3,1128,23,2016
3844,3,1128,43,2016
3845,3,1128,64,2016
3846,3,1128,83,2010
3847,3,1128,86,2017
3848,3,298,7,2012
3849,3,298,23,2016
3850,3,298,43,2016
3851,3,298,64,2016
3852,3,298,83,2010
3853,3,298,86,2017
3854,3,594,7,2012
3855,3,594,23,2016
3856,3,594,43,2016
3857,3,594,64,2016
3858,3,594,83,2010
3859,3,594,86,2017
3860,3,125,7,2012
3861,3,125,23,2016
3862,3,125,43,2016
3863,3,125,64,2016
3864,3,125,83,2010
3865,3,125,86,2017
3866,3,252,7,2012
3867,3,252,23,2016
3868,3,252,43,2016
3869,3,252,64,2016
3870,3,252,83,2010
3871,3,252,86,2017
3872,3,360,7,2012
3873,3,360,23,2016
3874,3,360,43,2016
3875,3,360,64,2016
3876,3,360,83,2010
3877,3,360,86,2017
3878,3,196,7,2012
3879,3,196,23,2016
3880,3,196,43,2016
3881,3,196,64,2016
3882,3,196,83,2010
3883,3,196,86,2017
3884,3,162,7,2012
3885,3,162,23,2016
3886,3,162,43,2016
3887,3,162,64,2016
3888,3,162,83,2010
3889,3,162,86,2017
3890,3,673,7,2013
3891,3,673,23,2016
3892,3,673,43,2016
3893,3,673,64,2015
3894,3,673,83,2005
3895,3,673,86,2017
3896,3,1014,7,2013
3897,3,1014,23,2016
3898,3,1014,43,2016
3899,3,1014,64,2015
3900,3,1014,83,2005
3901,3,1014,86,2017
3902,3,256,7,2017
3903,3,256,23,2017
3904,3,256,43,2017
3905,3,256,64,2017
3906,3,256,83,2017
3907,3,256,86,2017
3908,3,256,87,2017
3909,3,919,7,2017
3910,3,919,23,2017
3911,3,919,43,2017
3912,3,919,64,2017
3913,3,919,83,2015
3914,3,919,86,2017
3915,3,919,87,2014
3916,3,911,7,2017
3917,3,911,23,2017
3918,3,911,43,2017
3919,3,911,64,2017
3920,3,911,83,2017
3921,3,911,86,2017
3922,3,911,87,2017
3923,3,462,7,2017
3924,3,462,23,2017
3925,3,462,43,2017
3926,3,462,64,2017
3927,3,462,83,2015
3928,3,462,86,2017
3929,3,462,87,2014
3930,3,1020,7,2017
3931,3,1020,23,2017
3932,3,1020,43,2017
3933,3,1020,64,2017
3934,3,1020,83,2017
3935,3,1020,86,2017
3936,3,1020,87,2017
3937,3,327,7,2017
3938,3,327,23,2017
3939,3,327,43,2017
3940,3,327,64,2017
3941,3,327,83,2015
3942,3,327,86,2017
3943,3,327,87,2014
3944,3,395,7,2015
3945,3,395,23,2016
3946,3,395,43,2016
3947,3,395,64,2016
3948,3,395,83,2010
3949,3,395,86,2017
3950,3,204,7,2015
3951,3,204,23,2016
3952,3,204,43,2016
3953,3,204,64,2016
3954,3,204,83,2010
3955,3,204,86,2017
3956,3,245,7,2015
3957,3,245,23,2016
3958,3,245,43,2016
3959,3,245,64,2016
3960,3,245,83,2010
3961,3,245,86,2017
3962,3,685,7,2015
3963,3,685,23,2016
3964,3,685,43,2016
3965,3,685,64,2016
3966,3,685,83,2010
3967,3,685,86,2017
3968,3,769,7,2015
3969,3,769,23,2016
3970,3,769,43,2016
3971,3,769,64,2016
3972,3,769,83,2010
3973,3,769,86,2017
3974,3,451,7,2015
3975,3,451,23,2016
3976,3,451,43,2016
3977,3,451,64,2016
3978,3,451,83,2010
3979,3,451,86,2017
3980,3,19,7,2015
3981,3,19,23,2016
3982,3,19,43,2016
3983,3,19,64,2016
3984,3,19,83,2010
3985,3,19,86,2017
3986,3,176,7,2016
3987,3,176,23,2016
3988,3,176,43,2016
3989,3,176,64,2016
3990,3,176,83,2010
3991,3,176,86,2017
3992,3,232,7,2016
3993,3,232,23,2016
3994,3,232,43,2016
3995,3,232,64,2016
3996,3,232,83,2010
3997,3,232,86,2017
3998,3,218,7,2016
3999,3,218,23,2016
4000,3,218,43,2016
4001,3,218,64,2016
4002,3,218,83,2010
4003,3,218,86,2017
4004,3,53,7,2016
4005,3,53,23,2016
4006,3,53,43,2016
4007,3,53,64,2016
4008,3,53,83,2010
4009,3,53,86,2017
4010,3,1010,7,2016
4011,3,1010,23,2016
4012,3,1010,43,2016
4013,3,1010,64,2016
4014,3,1010,83,2010
4015,3,1010,86,2017
4016,3,214,7,2017
4017,3,214,23,2017
4018,3,214,43,2017
4019,3,214,64,2017
4020,3,214,83,2017
4021,3,214,86,2017
4022,3,214,87,2017
4023,3,608,7,2017
4024,3,608,23,2017
4025,3,608,43,2017
4026,3,608,64,2017
4027,3,608,83,2017
4028,3,608,86,2017
4029,3,608,87,2014
4030,3,466,7,2017
4031,3,466,23,2017
4032,3,466,43,2017
4033,3,466,64,2017
4034,3,466,83,2017
4035,3,466,86,2017
4036,3,466,87,2017
4037,3,753,7,2017
4038,3,753,23,2017
4039,3,753,43,2017
4040,3,753,64,2017
4041,3,753,83,2017
4042,3,753,86,2017
4043,3,753,87,2014
4044,3,461,7,2016
4045,3,461,23,2017
4046,3,461,43,2016
4047,3,461,64,2016
4048,3,461,83,2010
4049,3,461,86,2017
4050,3,441,7,2017
4051,3,441,23,2017
4052,3,441,43,2017
4053,3,441,64,2017
4054,3,441,83,2017
4055,3,441,86,2017
4056,3,441,87,2017
4057,3,87,7,2017
4058,3,87,23,2017
4059,3,87,43,2017
4060,3,87,64,2017
4061,3,87,83,2017
4062,3,87,86,2017
4063,3,87,87,2014
4064,3,568,7,2017
4065,3,568,23,2017
4066,3,568,43,2017
4067,3,568,64,2017
4068,3,568,83,2017
4069,3,568,86,2017
4070,3,568,87,2017
4071,3,242,7,2017
4072,3,242,23,2017
4073,3,242,43,2017
4074,3,242,64,2017
4075,3,242,83,2017
4076,3,242,86,2017
4077,3,242,87,2014
4078,3,178,7,2016
4079,3,178,23,2017
4080,3,178,43,2016
4081,3,178,64,2016
4082,3,178,83,2010
4083,3,178,86,2017
4084,3,77,7,2017
4085,3,77,23,2017
4086,3,77,43,2017
4087,3,77,64,2017
4088,3,77,83,2017
4089,3,77,86,2017
4090,3,77,87,2017
4091,3,1003,7,2017
4092,3,1003,23,2017
4093,3,1003,43,2017
4094,3,1003,64,2017
4095,3,1003,83,2017
4096,3,1003,86,2017
4097,3,1003,87,2014
4098,3,963,7,2016
4099,3,963,23,2017
4100,3,963,43,2016
4101,3,963,64,2016
4102,3,963,83,2010
4103,3,963,86,2017
4104,3,948,7,2016
4105,3,948,23,2017
4106,3,948,43,2016
4107,3,948,64,2016
4108,3,948,83,2010
4109,3,948,86,2017
4110,3,850,7,2017
4111,3,850,23,2017
4112,3,850,43,2017
4113,3,850,64,2017
4114,3,850,83,2017
4115,3,850,86,2017
4116,3,850,87,2017
4117,3,92,7,2017
4118,3,92,23,2017
4119,3,92,43,2017
4120,3,92,64,2017
4121,3,92,83,2017
4122,3,92,86,2017
4123,3,92,87,2014
4124,3,254,7,2016
4125,3,254,23,2017
4126,3,254,43,2016
4127,3,254,64,2016
4128,3,254,83,2010
4129,3,254,86,2017
4130,3,645,7,2016
4131,3,645,23,2017
4132,3,645,43,2016
4133,3,645,64,2016
4134,3,645,83,2010
4135,3,645,86,2017
4136,3,225,7,2016
4137,3,225,23,2017
4138,3,225,43,2016
4139,3,225,64,2016
4140,3,225,83,2010
4141,3,225,86,2017
4142,3,666,7,2017
4143,3,666,23,2017
4144,3,666,43,2017
4145,3,666,64,2017
4146,3,666,83,2017
4147,3,666,86,2017
4148,3,666,87,2017
4149,3,250,7,2017
4150,3,250,23,2017
4151,3,250,43,2017
4152,3,250,64,2017
4153,3,250,83,2017
4154,3,250,86,2017
4155,3,250,87,2014
4156,3,305,7,2016
4157,3,305,23,2017
4158,3,305,43,2016
4159,3,305,64,2016
4160,3,305,83,2010
4161,3,305,86,2017
4162,3,986,7,2016
4163,3,986,23,2017
4164,3,986,43,2016
4165,3,986,64,2016
4166,3,986,83,2010
4167,3,986,86,2017
4168,3,139,7,2017
4169,3,139,23,2017
4170,3,139,43,2017
4171,3,139,64,2017
4172,3,139,83,2017
4173,3,139,86,2017
4174,3,139,87,2017
4175,3,251,7,2017
4176,3,251,23,2017
4177,3,251,43,2017
4178,3,251,64,2017
4179,3,251,83,2017
4180,3,251,86,2017
4181,3,251,87,2014
4182,3,729,7,2012
4183,3,729,23,2015
4184,3,729,43,2016
4185,3,729,64,2012
4186,3,729,83,2000
4187,3,729,86,2017
4188,3,733,7,2012
4189,3,733,23,2015
4190,3,733,43,2016
4191,3,733,64,2012
4192,3,733,83,2000
4193,3,733,86,2017
4194,3,241,7,2012
4195,3,241,23,2015
4196,3,241,43,2016
4197,3,241,64,2012
4198,3,241,83,2000
4199,3,241,86,2017
4200,3,212,7,2012
4201,3,212,23,2015
4202,3,212,43,2016
4203,3,212,64,2012
4204,3,212,83,2000
4205,3,212,86,2017
4206,3,1110,7,2012
4207,3,1110,23,2015
4208,3,1110,43,2016
4209,3,1110,64,2012
4210,3,1110,83,2000
4211,3,1110,86,2017
4212,3,63,7,2012
4213,3,63,23,2015
4214,3,63,43,2016
4215,3,63,64,2012
4216,3,63,83,2000
4217,3,63,86,2017
4218,3,646,7,2017
4219,3,646,23,2017
4220,3,646,43,2017
4221,3,646,64,2017
4222,3,646,83,2017
4223,3,646,86,2017
4224,3,646,87,2017
4225,3,988,7,2017
4226,3,988,23,2017
4227,3,988,43,2017
4228,3,988,64,2017
4229,3,988,83,2011
4230,3,988,86,2017
4231,3,988,87,2014
4232,3,894,7,2017
4233,3,894,23,2017
4234,3,894,43,2017
4235,3,894,64,2017
4236,3,894,83,2017
4237,3,894,86,2017
4238,3,894,87,2017
4239,3,512,7,2017
4240,3,512,23,2017
4241,3,512,43,2017
4242,3,512,64,2017
4243,3,512,83,2011
4244,3,512,86,2017
4245,3,512,87,2014
4246,3,691,7,2012
4247,3,691,23,2015
4248,3,691,43,2016
4249,3,691,64,2012
4250,3,691,83,2000
4251,3,691,86,2017
4252,3,973,7,2017
4253,3,973,23,2017
4254,3,973,43,2017
4255,3,973,64,2017
4256,3,973,83,2017
4257,3,973,86,2017
4258,3,973,87,2017
4259,3,191,7,2017
4260,3,191,23,2017
4261,3,191,43,2017
4262,3,191,64,2017
4263,3,191,83,2011
4264,3,191,86,2017
4265,3,191,87,2014
4266,3,982,7,2017
4267,3,982,23,2017
4268,3,982,43,2017
4269,3,982,64,2017
4270,3,982,83,2017
4271,3,982,86,2017
4272,3,982,87,2017
4273,3,842,7,2017
4274,3,842,23,2017
4275,3,842,43,2017
4276,3,842,64,2017
4277,3,842,83,2011
4278,3,842,86,2017
4279,3,842,87,2014
4280,3,350,7,2012
4281,3,350,23,2015
4282,3,350,43,2016
4283,3,350,64,2012
4284,3,350,83,2000
4285,3,350,86,2017
4286,3,943,7,2017
4287,3,943,23,2017
4288,3,943,43,2017
4289,3,943,64,2017
4290,3,943,83,2017
4291,3,943,86,2017
4292,3,943,87,2017
4293,3,648,7,2017
4294,3,648,23,2017
4295,3,648,43,2017
4296,3,648,64,2017
4297,3,648,83,2011
4298,3,648,86,2017
4299,3,648,87,2014
4300,3,892,7,2012
4301,3,892,23,2015
4302,3,892,43,2016
4303,3,892,64,2012
4304,3,892,83,2000
4305,3,892,86,2017
4306,3,294,7,2012
4307,3,294,23,2015
4308,3,294,43,2016
4309,3,294,64,2012
4310,3,294,83,2000
4311,3,294,86,2017
4312,3,480,7,2017
4313,3,480,23,2017
4314,3,480,43,2017
4315,3,480,64,2017
4316,3,480,83,2017
4317,3,480,86,2017
4318,3,480,87,2017
4319,3,324,7,2017
4320,3,324,23,2017
4321,3,324,43,2017
4322,3,324,64,2017
4323,3,324,83,2011
4324,3,324,86,2017
4325,3,324,87,2014
4326,3,260,7,2012
4327,3,260,23,2015
4328,3,260,43,2016
4329,3,260,64,2012
4330,3,260,83,2000
4331,3,260,86,2017
4332,3,1094,7,2012
4333,3,1094,23,2015
4334,3,1094,43,2016
4335,3,1094,64,2012
4336,3,1094,83,2000
4337,3,1094,86,2017
4338,3,50,7,2012
4339,3,50,23,2015
4340,3,50,43,2016
4341,3,50,64,2012
4342,3,50,83,2000
4343,3,50,86,2017
4344,3,132,7,2017
4345,3,132,23,2017
4346,3,132,43,2017
4347,3,132,64,2017
4348,3,132,83,2017
4349,3,132,86,2017
4350,3,132,87,2017
4351,3,449,7,2017
4352,3,449,23,2017
4353,3,449,43,2017
4354,3,449,64,2017
4355,3,449,83,2011
4356,3,449,86,2017
4357,3,449,87,2014
4358,3,274,7,2012
4359,3,274,23,2015
4360,3,274,43,2016
4361,3,274,64,2012
4362,3,274,83,2000
4363,3,274,86,2017
4364,3,361,7,2012
4365,3,361,23,2015
4366,3,361,43,2016
4367,3,361,64,2012
4368,3,361,83,2000
4369,3,361,86,2017
4370,3,661,7,2017
4371,3,661,23,2017
4372,3,661,43,2017
4373,3,661,64,2017
4374,3,661,83,2017
4375,3,661,86,2017
4376,3,661,87,2017
4377,3,367,7,2017
4378,3,367,23,2017
4379,3,367,43,2017
4380,3,367,64,2017
4381,3,367,83,2011
4382,3,367,86,2017
4383,3,367,87,2014
4384,3,906,7,2012
4385,3,906,23,2015
4386,3,906,43,2016
4387,3,906,64,2012
4388,3,906,83,2000
4389,3,906,86,2017
4390,1,589,81,2016
4391,1,295,81,2016
4392,1,491,81,2016
4393,1,492,81,2016
4394,1,483,81,2017
4395,1,65,81,2016
4396,1,966,81,2017
4397,1,779,81,2016
4398,1,257,81,2017
4399,1,145,81,2016
4400,1,974,81,2017
4401,1,1015,81,2016
4402,1,662,81,2016
4403,1,747,81,2016
4404,1,494,81,2016
4405,1,699,81,2016
4406,1,440,81,2016
4407,1,1103,81,2017
4408,1,430,81,2016
4409,1,213,81,2017
4410,1,442,81,2016
4411,1,705,81,2017
4412,1,757,81,2016
4413,1,611,81,2017
4414,1,700,81,2016
4415,1,402,81,2016
4416,1,231,81,2016
4417,1,587,81,2017
4418,1,715,81,2016
4419,1,195,81,2016
4420,1,481,81,2016
4421,1,623,81,2016
4422,1,549,81,2016
4423,1,1028,81,2017
4424,1,369,81,2016
4425,1,960,81,2016
4426,1,273,81,2016
4427,1,80,81,2016
4428,1,344,81,2016
4429,1,335,81,2016
4430,1,66,81,2016
4431,1,186,81,2016
4432,1,721,81,2016
4433,1,929,81,2016
4434,1,219,81,2016
4435,1,1087,81,2016
4436,1,718,81,2016
4437,1,536,81,2016
4438,1,933,81,2016
4439,1,858,81,2016
4440,1,1132,81,2016
4441,1,810,81,2016
4442,1,170,81,2017
4443,1,398,81,2016
4444,1,107,81,2016
4445,1,448,81,2017
4446,1,847,81,2016
4447,1,1112,81,2016
4448,1,495,81,2016
4449,1,633,81,2016
4450,1,205,81,2016
4451,1,364,81,2016
4452,1,48,81,2016
4453,1,1092,81,2016
4454,1,373,81,2016
4455,1,413,81,2016
4456,1,788,81,2017
4457,1,696,81,2016
4458,1,109,81,2017
4459,1,513,81,2016
4460,1,105,81,2016
4461,1,1029,81,2016
4462,1,867,81,2016
4463,1,321,81,2016
4464,1,503,81,2016
4465,1,8,81,2016
4466,1,421,81,2016
4467,1,403,81,2016
4468,1,625,81,2016
4469,1,485,81,2016
4470,1,741,81,2016
4471,1,1036,81,2016
4472,1,456,81,2016
4473,1,454,81,2016
4474,1,1121,81,2017
4475,1,1117,81,2016
4476,1,711,81,2016
4477,1,263,81,2016
4478,1,1016,81,2016
4479,1,822,81,2016
4480,1,175,81,2016
4481,1,1061,81,2016
4482,1,1074,81,2016
4483,1,833,81,2016
4484,1,922,81,2016
4485,1,1124,81,2016
4486,1,1038,81,2016
4487,1,163,81,2016
4488,1,897,81,2017
4489,1,925,81,2016
4490,1,49,81,2016
4491,1,585,81,2016
4492,1,401,81,2017
4493,1,759,81,2016
4494,1,684,81,2016
4495,1,141,81,2016
4496,1,641,81,2016
4497,1,238,81,2017
4498,1,617,81,2016
4499,1,609,81,2016
4500,1,770,81,2016
4501,1,392,81,2016
4502,1,726,81,2016
4503,1,984,81,2016
4504,1,975,81,2016
4505,1,496,81,2016
4506,1,169,81,2017
4507,1,1107,81,2016
4508,1,166,81,2016
